1	2	3
2	3	3
3	3	4
4	4	3
5	2	3
6	2	5
7	3	4
8	8	2
9	6	6
10	3	3
11	3	8
12	1	2
13	2	7
14	4	6
15	2	4
16	1	7
17	5	10
18	6	4
19	0	4
20	7	7
21	5	15
22	1	6
23	0	6
24	2	2
25	2	4
26	3	5
27	2	4
28	6	3
29	1	3
30	0	2
31	4	4
32	1	4
33	1	2
34	1	1
35	1	4
36	1	4
37	1	3
38	8	3
39	0	4
40	2	3
41	5	2
42	1	2
43	0	5
44	6	1
45	7	8
46	3	5
47	3	6
48	0	3
49	6	6
50	2	3
51	7	1
52	5	3
53	6	2
54	4	9
55	5	2
56	8	4
57	6	3
58	3	1
59	3	4
60	1	4
61	1	2
62	8	4
63	4	4
64	2	5
65	3	1
66	2	1
67	1	4
68	10	4
69	6	3
70	9	2
71	4	4
72	8	8
73	2	2
74	5	4
75	4	1
76	5	2
77	7	4
78	4	3
79	7	3
80	5	3
81	5	2
82	8	1
83	5	4
84	3	6
85	10	3
86	7	1
87	7	4
88	3	1
89	6	5
90	3	1
91	3	6
92	2	5
93	1	3
94	2	8
95	2	2
96	3	3
97	3	4
98	4	2
99	5	7
100	5	2
101	1	3
102	6	3
103	6	6
104	8	4
105	1	4
106	0	3
107	4	1
108	3	0
109	5	4
110	5	2
111	3	5
112	3	5
113	5	5
114	7	7
115	5	3
116	4	6
117	2	5
118	2	3
119	2	7
120	1	2
121	1	0
122	2	2
123	5	4
124	2	3
125	5	4
126	4	8
127	3	1
128	1	3
129	2	4
130	0	4
131	7	3
132	6	1
133	5	4
134	4	5
135	3	2
136	3	6
137	3	8
138	3	5
139	3	5
140	6	6
141	3	5
142	3	1
143	5	2
144	3	1
145	6	2
146	2	7
147	4	2
148	2	6
149	4	1
150	3	5
151	0	7
152	3	3
153	3	2
154	5	4
155	1	3
156	2	2
157	0	1
158	5	4
159	1	5
161	0	6
162	2	4
163	2	3
164	2	1
165	0	2
166	5	4
167	1	2
168	1	4
169	0	4
170	3	2
171	3	4
172	3	2
173	9	2
174	5	4
175	0	2
176	3	2
177	2	4
178	4	7
179	0	4
180	2	4
181	2	5
182	7	5
183	4	9
184	5	3
185	1	0
186	3	3
187	4	3
188	2	3
189	4	8
190	3	3
191	4	2
192	4	6
193	4	1
194	3	5
195	1	6
196	8	8
197	6	5
198	5	5
199	4	10
200	7	4
201	4	4
202	4	2
203	5	1
204	5	3
205	6	5
206	5	6
207	11	3
208	1	1
209	4	2
210	5	3
211	4	4
212	4	3
213	5	4
214	1	7
215	2	6
216	1	7
217	3	2
218	3	7
219	5	5
220	4	6
221	2	4
222	2	3
223	1	1
224	2	4
225	3	4
226	7	4
227	2	8
228	2	2
229	1	3
230	2	5
231	0	5
232	4	3
233	6	3
234	2	5
236	1	5
237	0	3
238	5	2
239	2	6
240	4	5
241	6	1
242	3	5
243	6	1
244	2	6
245	1	5
246	0	5
247	1	6
248	1	3
249	1	5
250	6	1
251	2	2
252	2	4
253	2	4
254	2	4
255	2	5
256	1	6
257	0	3
258	3	4
259	4	4
260	3	2
261	3	4
262	1	7
263	3	5
264	4	1
265	4	6
266	1	5
267	3	7
268	1	6
269	1	5
270	2	5
271	2	3
272	6	5
273	0	10
274	0	2
275	0	2
276	0	4
277	1	4
278	1	2
279	1	4
280	4	4
281	3	7
282	1	5
283	3	4
284	4	5
285	2	6
286	0	5
287	0	6
288	2	5
289	2	3
290	2	2
291	0	3
292	3	2
293	2	5
294	0	6
295	2	2
296	4	6
297	1	5
298	4	3
299	4	4
300	3	2
301	1	3
302	3	3
303	1	6
304	4	4
305	0	8
306	3	3
307	2	5
308	2	1
309	2	3
310	2	6
311	3	1
312	3	3
313	1	7
314	0	6
315	5	3
316	3	2
317	2	4
318	5	6
319	2	2
320	1	5
321	5	5
322	3	5
323	0	6
324	2	3
325	7	4
326	2	4
327	1	3
328	1	2
329	0	2
330	2	3
331	1	6
332	0	3
333	1	5
334	6	6
335	3	8
336	3	4
337	2	0
338	4	6
339	3	4
340	2	3
341	2	3
342	7	6
343	1	2
344	2	3
345	1	6
346	2	6
347	4	1
348	1	2
349	4	4
350	2	3
351	2	4
352	0	8
353	2	7
354	0	4
355	0	3
356	1	5
357	1	4
358	2	4
359	0	6
360	2	1
361	3	1
362	2	8
363	1	2
364	1	4
365	7	4
366	5	4
367	0	8
368	4	2
369	0	7
370	6	7
371	5	6
372	4	5
373	2	4
374	1	3
375	0	3
376	1	2
377	1	4
378	4	5
379	0	1
380	2	5
381	5	0
382	4	4
383	2	5
384	2	6
