1	1	0
3	1	4
4	2	2
5	0	2
6	0	4
7	0	1
8	0	2
9	0	2
10	1	0
11	0	1
12	2	3
13	1	3
14	0	1
15	1	0
16	1	1
17	3	2
18	0	2
19	0	1
21	0	5
22	1	1
23	0	1
25	1	1
27	0	1
28	2	1
29	0	2
30	0	1
31	0	5
32	2	2
33	0	2
35	0	2
37	1	2
38	1	2
39	3	2
40	0	4
41	0	2
43	0	1
44	0	2
45	1	0
46	1	3
47	1	2
48	0	1
49	0	3
50	2	3
51	1	3
52	1	1
53	1	1
54	2	4
55	1	1
56	0	3
57	3	3
58	0	1
59	1	3
60	0	1
61	1	5
62	1	1
63	0	3
64	0	2
65	0	1
66	0	4
67	0	9
68	0	4
69	1	5
70	1	2
71	1	5
72	4	2
73	1	3
74	1	2
75	4	2
76	1	2
77	0	1
78	2	7
79	0	5
80	0	1
81	0	6
82	0	5
83	1	1
84	0	1
85	1	2
86	3	4
87	1	4
88	1	3
89	0	3
91	0	1
92	4	7
93	3	4
94	2	2
95	2	1
96	0	2
97	0	4
98	0	6
99	0	3
100	0	4
101	1	1
102	1	6
103	0	2
104	2	0
105	1	0
107	0	4
108	0	2
109	1	2
110	0	6
111	1	2
112	0	1
113	1	1
115	1	0
116	1	4
117	0	4
118	3	4
119	0	4
120	2	2
121	0	2
122	1	3
123	0	4
124	0	2
126	0	1
127	0	3
128	0	4
129	0	6
130	1	3
131	0	3
132	0	2
133	0	2
134	0	2
135	2	1
136	0	4
137	1	2
138	2	4
139	0	3
140	2	2
141	0	2
142	2	5
143	0	2
144	4	2
145	0	3
146	1	4
147	0	1
148	0	4
149	1	4
150	0	3
151	0	2
152	1	4
153	1	5
154	1	3
155	0	1
156	1	6
157	0	5
158	3	3
159	1	1
160	1	1
161	1	0
162	1	1
163	1	3
164	1	1
165	0	3
166	4	3
167	0	3
168	2	1
169	0	2
170	1	1
171	0	2
172	0	4
173	0	5
174	4	3
175	5	5
176	2	2
177	0	2
179	0	2
180	0	1
181	0	3
182	2	1
183	3	2
184	1	5
185	0	5
186	1	1
187	1	3
188	1	1
189	0	1
190	1	2
191	1	3
192	0	4
193	0	1
194	2	2
195	1	3
196	2	2
197	2	1
198	1	1
199	2	1
200	0	1
201	1	4
203	0	1
204	1	4
205	1	2
206	0	3
207	0	1
208	0	3
209	0	1
210	1	3
211	3	3
212	0	3
213	1	4
214	0	1
215	0	3
216	2	6
217	1	2
219	0	3
220	0	2
221	1	4
223	1	0
224	0	2
225	0	1
226	0	4
227	3	3
228	0	4
229	0	5
230	0	5
231	0	7
232	0	2
233	2	3
234	0	3
235	0	4
236	0	3
237	2	2
238	0	2
239	1	2
240	0	2
241	0	3
242	0	2
243	1	1
244	0	3
245	0	1
246	1	1
247	1	0
248	1	2
249	0	2
250	1	2
251	0	4
252	0	3
253	0	1
254	3	1
255	0	7
256	0	2
257	0	4
258	0	3
259	1	2
260	1	3
261	2	5
262	1	3
263	3	5
264	1	5
265	1	1
266	0	1
267	0	2
268	1	1
269	0	2
270	0	3
271	1	5
272	1	2
273	0	4
274	0	6
275	0	3
276	1	2
277	0	1
278	1	2
279	0	2
281	0	2
282	1	4
283	1	3
284	1	1
285	0	1
286	1	2
287	1	3
288	2	3
289	0	3
290	0	1
291	0	5
292	3	1
293	4	4
294	2	3
295	0	2
296	1	1
297	2	2
298	1	5
299	1	1
300	2	3
301	0	5
302	1	1
303	0	3
304	0	2
305	0	5
306	2	1
307	0	3
308	0	1
309	2	1
310	3	3
311	1	3
312	0	5
313	0	3
314	0	3
315	1	5
316	1	0
317	3	4
318	1	4
320	0	3
321	1	3
322	2	5
323	2	1
324	0	5
325	0	3
326	0	3
327	0	2
328	1	4
329	0	1
330	4	1
331	1	3
332	0	1
333	2	2
334	1	1
335	1	0
336	3	1
337	1	3
338	1	2
339	0	4
340	0	2
341	1	0
342	1	1
343	1	0
344	0	4
345	2	4
346	2	6
347	0	3
348	0	1
349	1	4
350	0	4
351	0	3
352	0	2
353	2	2
354	0	1
355	1	1
356	1	2
357	0	2
358	1	2
359	0	3
360	0	3
361	0	3
362	0	4
363	1	3
364	1	2
365	0	6
366	0	3
367	0	3
368	1	4
369	0	2
370	0	1
371	1	0
373	0	3
374	0	8
376	0	4
377	0	2
378	0	3
379	0	5
380	0	4
381	1	1
382	0	4
383	1	4
384	1	4
385	0	2
386	0	3
387	1	2
388	1	3
389	2	4
390	1	4
391	1	2
392	0	5
393	0	3
394	1	3
395	0	1
396	0	5
397	1	2
398	1	1
399	0	1
400	2	2
401	0	4
402	1	2
403	1	3
404	0	4
405	0	2
406	0	3
408	0	2
409	0	4
410	2	2
411	0	2
412	0	1
413	1	3
414	1	1
415	3	1
416	1	3
417	1	3
418	2	0
419	1	4
420	0	3
421	0	1
422	0	2
423	3	3
424	0	3
425	0	4
426	1	4
427	3	4
428	1	1
429	0	2
430	2	4
431	1	2
432	0	4
433	0	3
434	1	3
435	0	2
436	1	7
437	0	2
438	0	1
439	2	1
440	0	3
441	0	3
442	0	1
443	0	3
444	0	4
445	0	6
446	0	5
447	1	3
448	0	3
449	2	0
450	3	1
451	0	6
452	0	4
453	1	3
454	0	1
455	0	3
456	0	2
457	0	2
458	0	2
459	0	1
460	1	1
461	1	2
462	0	4
463	0	3
464	1	3
465	1	0
466	0	5
467	0	3
468	0	2
469	1	3
470	0	5
471	0	3
472	0	3
473	1	2
474	1	3
476	0	2
477	2	1
478	0	2
479	0	4
480	0	4
481	0	4
482	2	2
483	1	4
484	1	2
485	1	1
486	2	3
487	1	3
488	0	6
489	1	2
490	1	3
491	1	2
492	0	3
493	0	2
494	0	2
495	0	2
496	1	1
497	2	3
498	1	1
499	1	2
500	1	4
501	0	3
503	0	2
505	0	2
506	1	2
507	1	1
508	1	7
509	0	4
510	0	4
511	1	1
513	0	2
514	1	1
515	2	3
516	2	1
517	2	1
518	1	2
519	1	3
520	0	2
522	1	3
523	0	3
524	0	2
525	0	4
527	0	7
528	1	3
529	1	1
530	1	3
531	0	1
532	1	3
533	0	1
534	0	1
535	0	3
536	0	4
537	0	1
538	1	3
540	0	4
541	1	0
542	0	3
543	1	2
544	0	3
545	1	1
546	0	2
547	0	2
548	0	1
549	0	2
550	2	2
551	0	3
552	0	4
553	0	5
554	0	6
555	1	4
556	1	1
557	1	2
558	2	2
559	0	4
560	0	3
561	2	4
562	0	3
564	2	1
565	0	4
566	0	11
567	1	0
568	0	2
569	1	4
570	2	3
571	0	2
572	1	5
573	2	2
574	0	1
575	1	4
576	0	3
577	0	2
578	0	1
579	0	1
580	0	3
581	2	1
582	1	5
