1	0	1
2	1	2
3	0	3
4	0	2
5	1	3
6	0	4
7	0	3
8	0	5
9	2	2
10	0	8
11	0	10
12	0	3
13	1	9
14	1	5
15	0	3
16	0	3
17	0	5
18	1	2
19	1	1
20	0	7
21	0	1
22	0	9
23	0	5
24	0	4
25	2	2
26	0	5
27	0	3
28	0	5
29	2	6
30	0	9
31	0	1
32	1	2
33	1	2
34	1	8
35	0	1
36	0	5
37	1	5
38	2	1
39	0	4
40	0	7
41	0	2
42	2	7
43	2	4
44	0	4
45	0	5
46	1	2
47	1	3
48	0	5
49	1	6
50	0	4
51	1	4
52	1	5
53	0	7
54	0	6
55	0	5
56	1	3
57	0	2
58	0	6
59	1	4
60	0	5
61	0	6
62	3	4
63	1	4
64	0	4
65	1	5
66	0	3
67	0	7
68	0	5
69	0	3
70	0	3
71	1	1
72	1	4
73	0	7
74	0	5
75	2	2
76	0	5
77	0	6
78	1	4
