2	2	1
3	1	3
4	1	3
5	1	4
6	1	5
7	2	5
8	1	8
9	2	8
10	0	2
11	2	6
12	2	7
13	0	5
14	0	2
15	2	1
16	0	6
17	1	3
18	0	6
19	0	6
20	4	5
21	3	4
22	1	6
23	0	7
24	3	7
25	3	2
27	0	1
28	2	3
29	1	6
30	1	8
31	0	2
32	3	3
33	1	2
34	3	3
35	2	2
36	0	2
37	2	4
38	1	9
39	1	4
40	0	3
41	1	5
42	2	2
43	3	3
44	2	0
45	0	1
46	0	3
47	2	4
48	3	4
49	0	6
50	4	1
51	2	3
52	1	1
53	1	2
54	3	6
55	1	5
56	2	4
57	1	0
58	1	3
59	1	2
60	0	2
61	0	2
62	1	4
63	2	2
64	0	4
65	0	7
66	0	1
67	0	2
68	0	2
69	0	3
70	1	9
71	0	1
72	0	6
73	0	4
74	1	4
75	0	2
76	0	3
77	0	2
78	1	2
79	3	4
80	1	3
81	1	3
82	0	3
83	2	4
84	2	1
85	0	1
86	1	5
87	2	4
88	1	2
89	2	5
90	1	2
91	2	1
92	2	2
93	3	2
94	3	7
95	0	2
96	0	7
97	1	1
98	0	7
99	3	4
100	0	5
101	0	8
102	2	6
103	1	2
104	2	3
105	3	4
106	1	3
107	0	2
108	2	6
109	2	8
110	1	6
111	2	3
112	0	1
113	0	2
114	0	5
115	1	4
116	1	4
117	2	9
118	1	3
119	0	1
120	0	6
121	0	5
122	1	4
123	1	6
124	0	5
125	1	6
126	1	4
127	0	3
128	4	4
129	4	3
130	0	7
131	2	6
132	1	4
133	1	7
134	1	8
135	1	5
136	3	6
137	1	5
138	3	3
139	1	3
140	2	6
141	0	3
142	1	7
143	0	6
144	1	6
145	1	5
146	2	5
147	0	9
148	1	3
149	1	5
150	1	9
151	2	5
152	0	3
153	0	3
154	2	4
155	0	4
156	1	7
157	4	2
158	1	2
159	1	3
160	2	6
161	2	1
162	0	6
163	1	7
164	0	2
165	0	4
166	0	7
167	0	5
168	0	3
169	1	4
170	0	2
171	1	7
172	0	5
173	1	3
174	1	0
175	0	2
176	1	4
177	0	3
178	2	2
179	2	5
180	0	5
181	2	5
182	1	3
183	2	2
184	1	4
185	0	5
186	1	3
187	1	1
188	1	5
189	0	3
190	0	4
191	0	5
192	0	3
193	0	4
194	2	5
195	0	4
196	0	4
197	3	8
198	0	3
199	3	5
200	0	5
201	2	7
202	2	3
203	0	3
204	1	5
205	0	1
206	2	5
207	4	5
208	1	2
209	1	2
210	1	2
211	2	4
212	2	2
213	3	4
214	1	6
215	0	4
216	0	4
217	1	3
218	2	6
219	1	1
220	1	3
221	0	2
222	0	4
223	3	4
224	3	4
225	0	3
226	2	2
227	4	3
228	0	5
229	1	3
230	1	5
231	1	3
232	0	3
233	2	5
234	0	4
235	1	3
236	3	2
237	2	4
238	0	4
239	2	2
240	1	2
241	0	5
242	2	1
243	0	1
244	1	2
245	1	10
246	2	2
247	3	3
248	0	10
249	0	5
250	3	5
251	0	5
252	5	1
253	1	5
254	2	0
255	1	3
256	2	4
257	1	6
258	0	3
259	2	5
260	0	6
261	0	6
262	1	4
263	2	7
264	0	4
265	1	2
266	1	4
267	2	5
268	0	4
269	2	3
270	1	2
271	1	4
272	1	5
273	0	5
274	1	8
275	1	10
276	1	9
277	1	2
278	1	3
279	2	3
280	0	4
281	3	6
282	0	5
283	1	2
284	1	4
285	0	4
287	0	2
288	1	10
289	1	8
290	2	7
291	1	5
292	0	4
293	2	4
295	0	7
296	2	3
297	0	3
298	1	1
299	0	6
300	3	4
301	1	7
302	2	0
303	1	6
304	0	4
305	2	6
306	1	5
307	0	5
308	1	3
309	0	4
310	0	3
311	0	4
312	3	5
313	4	6
314	1	2
315	0	5
316	0	1
317	1	4
318	2	3
319	1	3
320	2	6
321	1	4
322	1	4
323	1	3
324	3	12
325	0	5
326	0	4
327	2	6
328	1	9
329	2	6
330	2	2
331	1	3
332	0	2
333	3	4
334	0	4
335	0	6
336	0	5
337	2	3
338	1	4
339	1	2
340	1	4
341	2	8
342	2	4
343	2	4
344	1	5
345	2	8
346	0	7
347	2	5
348	1	2
349	2	4
350	0	7
351	0	3
352	3	1
353	1	6
354	2	3
355	3	6
356	0	7
357	0	5
358	1	4
359	2	7
360	0	4
361	2	4
362	1	5
363	0	3
364	1	2
365	1	6
366	2	7
367	0	5
368	1	7
369	0	6
370	1	4
371	1	5
372	2	9
373	0	8
374	0	3
375	1	2
376	1	0
377	2	6
378	3	4
379	2	3
380	1	3
381	2	4
382	1	1
383	2	1
384	1	3
385	3	1
386	0	4
387	1	4
388	1	1
389	1	6
390	0	1
391	4	5
392	0	2
393	0	2
394	3	2
395	1	2
396	1	4
397	1	5
398	0	4
399	0	4
400	0	3
401	0	4
403	2	5
404	0	3
405	1	5
406	2	2
407	0	2
408	0	5
409	1	6
410	0	3
411	1	9
412	1	4
413	0	1
414	1	1
415	3	3
416	0	2
417	1	1
418	0	4
419	3	7
420	2	3
421	3	4
422	0	4
423	2	4
424	1	5
425	1	2
426	0	5
427	2	0
428	1	2
429	0	3
430	1	1
431	4	2
432	1	2
435	0	6
436	1	4
437	0	3
438	3	4
439	1	5
440	0	1
441	0	2
442	3	6
443	1	3
444	1	2
445	0	2
446	0	3
447	3	4
448	1	0
449	1	3
450	1	4
451	1	4
452	1	5
453	0	4
454	5	6
455	1	5
456	0	5
457	0	1
458	0	2
459	0	1
460	1	0
461	6	5
462	2	3
463	2	4
464	1	4
465	2	3
466	1	3
467	0	7
468	1	7
469	1	6
470	0	3
471	2	5
472	2	3
473	4	2
474	0	3
475	1	8
476	2	8
477	0	5
478	0	3
479	0	4
480	2	3
481	2	2
482	1	3
483	0	4
484	0	5
485	0	4
486	0	1
