1	3	4
2	0	4
3	2	2
4	0	2
5	0	2
6	0	4
7	2	3
8	2	3
9	2	7
10	0	1
11	1	4
12	1	5
13	2	5
14	0	7
15	1	4
16	1	7
17	0	4
18	2	4
19	1	3
20	0	4
21	0	1
22	1	1
23	0	3
24	0	3
25	0	5
26	1	4
27	2	2
28	2	2
29	2	0
30	5	1
31	0	6
32	0	3
33	0	3
34	1	2
35	1	2
36	1	3
37	0	2
38	3	0
39	1	1
40	0	3
41	0	4
42	1	6
43	0	5
44	1	3
45	3	1
46	1	6
47	2	2
48	2	3
49	0	2
50	0	4
51	0	2
52	0	4
53	1	2
54	0	7
55	1	2
56	3	1
57	7	3
58	2	8
59	1	2
60	0	6
61	1	3
62	1	2
63	1	2
64	4	8
65	0	2
67	0	3
68	1	4
69	0	1
71	2	0
72	1	2
73	1	2
74	2	1
75	1	2
76	2	5
77	2	3
78	0	2
79	1	1
80	1	6
81	0	1
82	0	1
83	0	2
84	0	5
85	0	2
86	1	2
87	0	3
88	0	2
89	5	0
90	0	2
91	0	2
92	0	2
93	1	3
94	0	4
95	0	2
96	0	5
97	1	2
98	0	2
99	0	5
100	3	3
101	0	2
102	0	5
103	0	3
104	1	5
105	1	5
106	1	1
107	0	6
108	1	2
109	2	3
110	3	4
111	3	0
112	0	7
113	0	1
114	0	4
115	1	8
116	0	4
117	0	4
118	2	5
119	1	5
120	2	5
121	0	3
122	1	1
123	1	3
124	1	5
125	0	2
126	1	0
127	1	5
128	0	4
129	1	1
130	0	4
131	0	1
132	1	3
133	1	4
134	0	6
135	0	2
136	0	3
137	1	2
138	1	2
139	3	2
140	0	1
141	1	4
142	1	4
143	2	4
144	0	3
145	0	1
146	0	5
147	0	4
148	3	3
149	1	4
150	0	5
151	0	3
152	0	3
153	1	6
154	1	6
155	0	2
156	0	2
157	1	3
158	1	3
159	1	2
160	0	1
161	0	2
163	1	5
164	0	3
165	6	1
166	2	1
167	2	4
169	0	3
170	0	5
171	0	2
172	0	2
173	1	1
174	0	2
175	2	3
176	1	5
177	0	2
178	0	1
179	1	4
180	0	3
181	1	4
182	1	3
183	0	5
184	0	2
185	1	10
186	0	5
187	1	6
188	0	5
189	1	3
190	2	1
191	2	1
192	1	3
193	3	4
194	1	2
195	2	1
196	1	4
197	0	2
198	0	3
199	1	4
200	1	4
201	1	4
202	1	3
203	0	5
204	2	4
205	0	9
206	0	1
207	2	1
208	0	1
209	1	2
210	1	0
211	0	2
212	1	0
213	1	1
214	0	1
215	0	1
216	1	3
217	0	4
218	3	2
219	0	3
220	1	2
221	0	7
222	1	2
223	0	2
224	0	2
225	0	3
226	1	1
227	0	6
228	0	4
229	1	3
230	0	1
231	1	9
232	1	0
233	0	1
234	0	4
235	2	4
236	2	2
237	1	6
238	3	5
239	1	5
240	0	6
241	1	1
242	1	6
243	1	3
244	1	3
245	1	2
246	2	3
247	0	3
248	0	5
249	1	4
250	1	2
251	0	2
252	1	2
253	1	1
254	2	2
255	0	2
256	1	3
257	1	1
258	0	3
259	0	3
260	0	3
261	1	2
262	0	3
263	1	3
264	1	3
265	1	5
266	1	3
267	2	5
268	0	1
269	1	2
271	0	3
272	1	1
273	0	3
274	1	2
275	1	4
276	2	2
277	0	4
278	0	2
279	1	4
280	0	4
281	2	4
282	2	6
283	3	2
284	0	6
285	1	5
286	0	2
287	0	2
288	0	2
290	1	5
291	1	3
293	0	3
294	1	6
295	2	1
296	1	1
297	1	4
298	1	6
299	0	4
300	0	4
301	0	4
302	4	0
303	2	2
304	0	3
305	0	6
306	1	1
307	1	4
308	1	5
309	0	7
310	0	5
311	0	2
312	0	5
313	2	2
314	0	3
315	0	3
316	0	2
317	3	1
318	0	3
319	1	1
321	1	3
322	1	10
323	1	4
324	0	1
325	2	3
326	0	6
327	1	4
328	1	4
329	2	5
330	0	4
331	1	2
332	0	2
333	1	3
334	0	5
335	1	3
336	0	1
337	1	5
338	0	6
339	1	4
340	1	4
341	2	2
342	0	1
343	0	1
344	1	2
345	0	7
346	0	3
347	2	5
348	0	3
349	0	7
350	0	3
351	0	4
352	1	4
353	0	3
354	1	1
355	0	2
356	3	5
357	1	0
358	0	3
359	1	2
360	2	2
361	0	1
362	1	4
363	0	7
364	0	1
365	4	0
366	1	1
367	1	3
369	0	2
370	3	2
371	2	2
372	1	2
373	2	2
374	0	4
375	0	2
376	1	2
377	1	3
378	1	2
379	0	3
380	6	4
381	0	3
382	1	2
383	1	1
384	0	2
385	0	3
386	3	1
387	1	5
388	0	1
389	1	1
390	1	2
391	2	1
392	2	4
393	0	2
395	1	4
396	1	2
397	1	2
398	0	5
399	2	2
400	1	5
401	0	4
402	1	2
403	2	5
404	1	3
405	2	5
406	0	3
407	1	4
408	2	4
409	0	1
410	1	1
411	2	1
412	1	2
413	1	4
414	0	2
415	0	4
416	0	3
417	0	2
418	1	2
419	0	3
420	3	1
421	4	2
422	4	2
423	1	2
424	2	2
425	3	6
426	0	5
427	0	1
428	1	1
429	0	2
430	0	5
431	1	3
432	1	2
433	0	3
434	0	1
435	0	1
436	1	3
437	1	4
438	2	1
