DAseG_5mM_s1_0026	0.3611757593843399	1.035996055985319
DAseG_5mM_s1_0028	0.3101884991648771	0.9599810124744507
DAseG_5mM_s1_0271	0.32279078925594723	0.9386278563633351
DAseG_5mM_s1_0308	0.3538673916848917	1.1721718860445065
DAseG_5mM_s1_0310	0.3066224615543471	1.1656591821754936
DAseG_5mM_s1_0328	0.27129902346018997	1.1646951359798081
DAseG_5mM_s1_0365	0.29456563311481365	1.0532342948653435
DAseG_5mM_s1_0385	0.3333340226096416	1.0814745274493953
DAseG_5mM_s1_0393	0.9085982955571744	1.1707781651787927
DAseG_5mM_s1_0407	0.2802581121418717	1.105367178899526
DAseG_5mM_s1_0467	0.28066208483333815	0.8132258288457147
DAseG_5mM_s1_0486	0.273627588429495	1.0584945790778924
DAseG_5mM_s1_0500	0.31191993417149855	1.04921008532008
DAseG_5mM_s1_0505	0.3543212706039795	0.9517938666856341
DAseG_5mM_s1_0506	0.27601899165802074	0.962187983800852
DAseG_5mM_s1_0523	0.3193962430069024	0.9097679524725033
DAseG_5mM_s2_0048	0.354373521859371	0.9602052223199552
DAseG_5mM_s2_0140	0.35782556560294404	1.016860740651211
DAseG_5mM_s2_0168	0.40962257222479975	0.9291230547197682
DAseG_5mM_s2_0207	0.3897992640551937	0.9909869299808546
DAseG_5mM_s2_0217	0.3545861608405441	0.9416395972528971
DAseG_5mM_s2_0228	0.47290069658932177	0.9805018081497218
DAseG_5mM_s2_0249	0.327693315979434	0.8787719346828766
DAseG_5mM_s2_0407	0.31606528537191714	0.8527799209091349
DAseG_5mM_s2_0418	0.3628134106383154	0.918980826643303
DAseG_5mM_s2_0424	0.4476226868278839	0.8926459387729114
DAseG_5mM_s2_0444	0.3849527229937072	0.9510082043049085
DAseG_5mM_s2_0483	0.2999581206592703	0.8730885907495557
DAseG_5mM_s2_0528	0.5363220070202949	0.9562787229697411
DAseG_5mM_s2_0573	0.5083246386462226	1.0112292126001015
DAseG_5mM_s2_1015	0.9279633418596368	1.100340014001373
DAseG_5mM_s2_1040	0.36295823477139655	0.9874967146021788
DAseG_5mM_s2_1057	0.3541137540699877	0.9721549877651722
DAseG_5mM_s2_1100	0.3348684664250306	1.0314255281649685
DAseG_5mM_s2_1102	0.7297908071237525	1.0670426195066989
DAseG_5mM_s2_1106	0.3845447782104169	1.054116464893379
DAseG_5mM_s2_1134	0.43304401153949656	1.1113961914655288
DAseG_5mM_s2_1137	0.47413539053955767	1.1676566316740764
DAseG_5mM_s2_1168	0.32749177764219906	1.0175386924171965
DAseG_5mM_s2_1186	0.4956423127859857	1.1054806144378626
DAseG_5mM_s2_1198	0.5007389760218827	1.1897146302546344
DAseG_5mM_s2_1205	0.3032158957419257	0.9297282101225934
DAseG_5mM_s2_1248	0.4406657652311833	1.2937869045418846
DAseG_5mM_s2_1250	0.35072802635774325	0.908221335471842
DAseG_5mM_s2_1258	0.6692478303541759	1.316084359229979
DAseG_5mM_s2_1277	0.43788542250640183	1.0348641646085552
DAseG_5mM_s2_1296	0.34945234050193985	0.8660340612439379
DAseG_5mM_s2_1319	0.387647781063946	0.9235592552838234
DAseG_5mM_s2_1326	0.6002184540663222	1.1177212907878158
DAseG_5mM_s2_1350	0.5014625992478062	1.0408264414620163
DAseG_5mM_s2_1357	0.34026102653396734	0.849853831530848
DAseG_5mM_s2_1361	0.545877819699773	0.8887716602254708
DAseG_5mM_s2_1431	0.41596633574771175	1.0737735643720001
